name,email,course,date,login_count,session_minutes,quiz_score,submitted
Student_310933,s310933@university.edu,Social Sciences,2026-04-05,0,12.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-04-12,0,12.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-04-15,2,42.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-04-17,0,14.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-04-18,1,24.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-04-19,0,14.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-04-25,0,16.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-04-29,1,28.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-04-30,0,8.0,71.0,1
Student_310933,s310933@university.edu,Social Sciences,2026-05-03,2,42.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-05-06,1,24.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-05-10,0,14.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-05-14,0,10.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-05-15,0,16.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-05-24,1,26.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-06-09,0,10.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-06-18,0,6.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-07-01,1,22.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-07-11,1,28.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-07-24,0,10.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-08-25,0,8.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-08-26,1,28.0,64.0,1
Student_310933,s310933@university.edu,Social Sciences,2026-10-04,1,24.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-10-05,0,16.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-10-08,1,26.0,68.0,1
Student_310933,s310933@university.edu,Social Sciences,2026-10-31,1,28.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-11-08,2,46.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-11-14,5,106.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-11-15,0,4.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-11-17,1,20.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-11-22,0,12.0,,0
Student_310933,s310933@university.edu,Social Sciences,2026-12-03,0,18.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-03-08,2,50.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-03-09,1,28.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-03-10,0,4.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-03-12,1,36.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-03-15,2,44.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-03-17,0,4.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-03-19,1,30.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-03-29,5,150.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-03-30,4,96.0,75.0,1
Student_314850,s314850@university.edu,Social Sciences,2026-03-31,0,8.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-04-06,0,2.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-04-09,0,4.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-04-12,2,40.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-04-14,0,2.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-04-16,0,18.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-04-17,0,10.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-04-19,4,96.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-04-21,0,16.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-04-23,0,12.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-04-24,0,6.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-04-26,0,2.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-04-29,2,40.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-05-01,1,32.0,82.0,1
Student_314850,s314850@university.edu,Social Sciences,2026-05-04,0,4.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-05-05,0,2.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-05-08,0,4.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-05-10,4,82.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-05-11,0,12.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-05-13,3,60.0,100.0,1
Student_314850,s314850@university.edu,Social Sciences,2026-05-16,1,32.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-05-22,0,10.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-05-26,0,14.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-05-31,2,54.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-06-05,0,2.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-06-10,2,54.0,,0
Student_314850,s314850@university.edu,Social Sciences,2026-06-11,2,44.0,56.0,1
Student_314850,s314850@university.edu,Social Sciences,2026-06-15,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-03-12,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-03-13,0,14.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-03-15,0,4.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-03-18,0,10.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-04-02,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-04-03,5,102.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-04-04,0,8.0,80.0,1
Student_315105,s315105@university.edu,Social Sciences,2026-04-07,0,4.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-04-09,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-04-13,1,20.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-04-18,1,24.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-04-24,0,18.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-04-25,0,18.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-04-26,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-04-28,1,38.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-05-02,0,10.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-05-03,0,8.0,86.0,1
Student_315105,s315105@university.edu,Social Sciences,2026-05-05,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-05-06,1,20.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-05-07,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-05-08,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-05-11,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-05-13,0,4.0,80.0,1
Student_315105,s315105@university.edu,Social Sciences,2026-05-16,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-05-17,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-05-20,0,14.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-05-21,3,68.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-05-23,0,4.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-06-06,0,4.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-06-13,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-06-18,0,14.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-06-19,2,58.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-06-20,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-06-24,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-06-26,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-07-01,0,8.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-07-07,0,14.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-07-08,3,78.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-07-12,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-07-15,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-07-18,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-07-24,2,42.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-07-25,5,110.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-07-26,1,34.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-07-28,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-08-01,1,32.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-08-02,1,22.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-08-03,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-08-04,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-08-07,0,8.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-08-08,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-08-13,0,14.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-08-14,0,18.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-08-21,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-08-31,4,86.0,59.0,1
Student_315105,s315105@university.edu,Social Sciences,2026-09-02,2,50.0,100.0,1
Student_315105,s315105@university.edu,Social Sciences,2026-09-05,0,14.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-09-06,0,12.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-09-07,0,16.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-09-08,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-09-09,0,12.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-09-11,0,12.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-09-12,0,10.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-09-13,0,12.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-09-14,1,24.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-09-15,0,14.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-09-16,1,24.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-10-01,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-10-05,0,10.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-10-10,2,56.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-10-13,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-10-17,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-10-19,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-10-21,0,4.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-10-24,0,2.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-11-03,0,4.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-11-04,0,4.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-11-05,0,6.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-11-09,2,54.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-11-10,1,38.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-11-12,1,26.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-11-13,0,18.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-11-14,0,4.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-11-15,0,8.0,,0
Student_315105,s315105@university.edu,Social Sciences,2026-11-17,0,4.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-03-14,0,10.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-03-16,0,2.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-03-20,2,56.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-03-27,1,34.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-03-29,0,8.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-03-30,0,14.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-04-01,0,12.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-04-03,1,30.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-04-04,1,20.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-04-05,0,6.0,88.0,1
Student_316076,s316076@university.edu,Social Sciences,2026-04-10,1,24.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-04-11,0,12.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-04-21,1,32.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-04-24,1,24.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-04-25,1,22.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-04-26,0,2.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-04-28,0,12.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-05-01,0,8.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-05-02,0,4.0,89.0,1
Student_316076,s316076@university.edu,Social Sciences,2026-05-05,0,6.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-05-08,2,56.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-05-09,0,18.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-05-11,1,36.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-05-12,2,46.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-05-18,1,22.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-05-23,2,56.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-05-24,1,30.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-05-25,1,26.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-05-30,1,28.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-06-02,0,18.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-06-12,1,24.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-06-16,2,42.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-06-20,3,68.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-06-21,1,34.0,73.0,1
Student_316076,s316076@university.edu,Social Sciences,2026-06-22,1,22.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-06-23,2,56.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-06-24,1,28.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-06-25,1,38.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-06-26,5,154.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-06-27,5,110.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-06-28,2,56.0,100.0,1
Student_316076,s316076@university.edu,Social Sciences,2026-06-30,0,18.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-03,2,56.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-06,0,16.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-10,5,136.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-11,2,52.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-13,1,28.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-16,1,36.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-17,1,36.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-18,1,36.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-19,3,66.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-20,4,84.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-21,1,22.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-22,1,26.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-25,1,26.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-26,0,8.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-07-27,1,30.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-01,5,102.0,85.0,1
Student_316076,s316076@university.edu,Social Sciences,2026-08-02,1,30.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-03,2,44.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-04,3,68.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-07,5,170.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-08,3,74.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-09,1,38.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-10,2,58.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-11,1,24.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-14,2,58.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-15,0,12.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-17,4,82.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-18,2,48.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-20,2,56.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-22,2,54.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-23,0,18.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-24,0,4.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-25,3,66.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-26,1,30.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-27,1,32.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-28,2,48.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-29,1,36.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-30,1,26.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-08-31,3,76.0,87.0,1
Student_316076,s316076@university.edu,Social Sciences,2026-09-01,2,56.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-02,1,30.0,100.0,1
Student_316076,s316076@university.edu,Social Sciences,2026-09-04,1,20.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-05,1,26.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-06,2,50.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-07,3,62.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-08,4,92.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-09,4,96.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-10,2,40.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-11,2,54.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-12,2,48.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-13,4,92.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-14,1,32.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-26,1,22.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-27,1,26.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-09-30,0,12.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-01,0,12.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-03,1,26.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-04,1,22.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-06,1,38.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-09,1,22.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-10,0,6.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-11,1,34.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-12,3,68.0,87.0,1
Student_316076,s316076@university.edu,Social Sciences,2026-10-13,4,92.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-14,0,16.0,100.0,1
Student_316076,s316076@university.edu,Social Sciences,2026-10-15,4,84.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-16,1,32.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-17,4,82.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-18,4,86.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-19,2,42.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-20,0,12.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-25,1,20.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-10-30,4,94.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-01,0,12.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-02,1,24.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-06,2,42.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-07,5,142.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-10,2,50.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-13,5,140.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-14,5,114.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-15,5,180.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-16,5,180.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-17,4,84.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-18,1,36.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-19,1,26.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-20,2,44.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-21,2,42.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-23,1,32.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-25,1,38.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-29,1,32.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-11-30,0,18.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-12-01,1,22.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-12-06,0,16.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-12-08,1,28.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-12-10,1,24.0,,0
Student_316076,s316076@university.edu,Social Sciences,2026-12-11,0,16.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-03-08,2,58.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-03-10,3,66.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-03-11,1,24.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-03-19,2,44.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-03-25,0,18.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-03-26,1,26.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-03-27,0,18.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-03-28,0,2.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-04-04,1,20.0,78.0,1
Student_318848,s318848@university.edu,Social Sciences,2026-04-10,0,2.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-04-19,0,4.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-04-21,1,26.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-04-23,0,6.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-04-24,2,42.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-04-28,1,32.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-05-02,0,8.0,73.0,1
Student_318848,s318848@university.edu,Social Sciences,2026-05-16,1,38.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-05-23,0,10.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-06-02,1,28.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-06-12,2,58.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-06-20,0,2.0,83.0,1
Student_318848,s318848@university.edu,Social Sciences,2026-06-21,0,18.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-06-28,0,4.0,80.0,1
Student_318848,s318848@university.edu,Social Sciences,2026-07-10,1,30.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-07-17,1,28.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-07-23,0,6.0,67.0,1
Student_318848,s318848@university.edu,Social Sciences,2026-08-05,0,8.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-08-09,1,28.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-08-18,0,16.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-08-23,0,14.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-08-28,0,2.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-08-29,0,4.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-08-30,0,4.0,74.0,1
Student_318848,s318848@university.edu,Social Sciences,2026-09-04,0,8.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-09-06,0,2.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-09-14,0,2.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-09-23,1,34.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-10-08,0,12.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-10-09,0,2.0,71.0,1
Student_318848,s318848@university.edu,Social Sciences,2026-11-12,2,52.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-11-21,0,2.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-11-30,0,4.0,,0
Student_318848,s318848@university.edu,Social Sciences,2026-12-03,0,2.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-03-08,1,38.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-03-24,4,92.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-03-25,0,6.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-03-26,2,44.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-03-30,0,16.0,95.0,1
Student_319618,s319618@university.edu,Social Sciences,2026-04-11,0,2.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-04-12,0,18.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-04-13,0,8.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-04-18,1,22.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-05-03,1,22.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-05-04,1,20.0,68.0,1
Student_319618,s319618@university.edu,Social Sciences,2026-05-08,1,34.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-05-09,2,50.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-05-10,0,12.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-05-12,2,40.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-05-13,0,2.0,80.0,1
Student_319618,s319618@university.edu,Social Sciences,2026-05-15,0,12.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-06-16,1,26.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-06-22,1,36.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-06-23,0,6.0,55.0,1
Student_319618,s319618@university.edu,Social Sciences,2026-06-24,0,18.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-06-25,0,2.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-07-03,0,2.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-07-18,0,2.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-07-25,0,6.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-08-10,1,24.0,87.0,1
Student_319618,s319618@university.edu,Social Sciences,2026-08-17,0,2.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-08-30,0,8.0,,0
Student_319618,s319618@university.edu,Social Sciences,2026-08-31,2,58.0,90.0,1
Student_319618,s319618@university.edu,Social Sciences,2026-09-01,0,4.0,,0
